lateralBottomBlockRadius, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
14, 11.0, 7, no_regularization, -0.0263405692071, 0.453731128138, 0.0580532557137, -0.0922106233706, 0.675528810265, 0.136501392642
14, 11.0, 8, no_regularization, -0.0253575288684, 0.342361856502, 0.0740664545037, -0.130951210413, 0.895030078385, 0.146309284543
14, 11.0, 9, no_regularization, 0.0741608943542, 0.442940202373, 0.167428682149, -0.0641411769674, 0.590071838077, 0.108700623938
14, 11.0, 10, no_regularization, 0.0135907023022, 0.342700994315, 0.0396576097755, 0.0406800929302, 0.387682678497, 0.104931417333
14, 11.0, 6, regularization, 0.0260697131301, 0.301769303485, 0.0863895460175, 0.0154519255257, 0.803425782727, 0.0192325487405
14, 11.0, 7, regularization, 0.0212127197004, 0.300591507495, 0.0705699235391, -0.0266539243495, 0.385810735573, 0.0690854916465
14, 11.0, 8, regularization, -0.0188065583926, 0.300358018646, 0.062613804943, -0.110907166801, 0.701189766762, 0.158169973463
14, 11.0, 9, regularization, 0.059509598566, 0.424617565985, 0.140148696929, 0.0570056220141, 0.584331728157, 0.097556951415
14, 11.0, 10, regularization, -0.00540603312895, 0.401962720239, 0.0134490908155, 0.00688959288105, 0.817120213275, 0.00843155360634
15, 11.0, 6, no_regularization, 0.00341075168362, 0.332065042426, 0.0102713361777, -0.0332435067771, 0.349454345156, 0.0951297565416
15, 11.0, 7, no_regularization, -0.0311753200683, 0.339486533334, 0.0918308003623, 0.00515149129368, 0.370986110119, 0.0138859411529
15, 11.0, 8, no_regularization, -0.013021693697, 0.345487721357, 0.0376907568404, -0.059153710897, 0.633197196721, 0.0934206771656
15, 11.0, 9, no_regularization, 0.0598009177281, 0.414260964464, 0.144355666737, 0.105560266967, 0.601991331431, 0.175351805675
15, 11.0, 10, no_regularization, -0.0138078148628, 0.511855743273, 0.0269759889272, 0.00542188110243, 0.679707935949, 0.00797678063719
15, 11.0, 6, regularization, -0.0204977298159, 0.289359606341, 0.070838255813, -0.0326578655116, 0.391489857657, 0.083419442095
15, 11.0, 7, regularization, -0.0230782011288, 0.331243005706, 0.0696715122471, 0.0153307127644, 0.391316066159, 0.0391773149385
15, 11.0, 8, regularization, -0.0129643621435, 0.265790146934, 0.0487766845124, -0.0926500900596, 0.379079134518, 0.244408308512
15, 11.0, 9, regularization, 0.0581673469022, 0.347105840874, 0.167578127627, 0.100045787696, 0.509404128491, 0.196397677404
15, 11.0, 10, regularization, -0.023213086492, 0.236773663455, 0.098039140643, 0.0420159990887, 0.29025822653, 0.144753861384
14, 5.0, 6, no_regularization, -0.0377269274499, 0.142152549674, 0.265397472901, 0.00337200603167, 0.150624027712, 0.0223869065439
14, 5.0, 7, no_regularization, -0.059329506874, 0.128882428112, 0.460338214784, -0.00516699706677, 0.145361664108, 0.0355458029356
14, 5.0, 8, no_regularization, -0.0672981999946, 0.161888311733, 0.415707590463, 0.0210720240008, 0.176302229225, 0.11952216426
14, 5.0, 9, no_regularization, -0.0564004886318, 0.00218614774036, 25.7990288536, 0.0107234928915, 0.0879531057086, 0.121922845192
14, 5.0, 10, no_regularization, -0.0502045365794, 0.0823299469138, 0.609796780653, 0.0117372469336, 0.118472684822, 0.0990713340481
14, 5.0, 6, regularization, -0.0277876267754, 0.142155337614, 0.195473678596, 0.0291913885149, 0.135337501737, 0.215693271563
14, 5.0, 7, regularization, -0.0511253790219, 0.0889861655928, 0.574531767734, 0.0272553185444, 0.0757018535918, 0.360035022278
14, 5.0, 8, regularization, -0.0673576874284, 0.11291840305, 0.596516472151, 0.0227977036919, 0.111592555266, 0.204294127306
14, 5.0, 9, regularization, -0.0567895445309, 0.00828763934139, 6.85231851817, 0.0286292982543, 0.0207644821725, 1.37876292876
14, 5.0, 10, regularization, -0.052328068633, 0.0400374172864, 1.30697912552, 0.0241737941845, 0.0621961319727, 0.388670378972
13, 3.0, 6, no_regularization, -0.0347495525926, 0.00147001079933, 23.6389777601, 0.00411094637724, 0.0727016909105, 0.0565454025313
13, 3.0, 7, no_regularization, -0.0344117571302, 0.00196252684147, 17.5344134934, 0.00180045033129, 0.0785752493664, 0.0229137081436
13, 3.0, 8, no_regularization, -0.034541401612, 0.00236579448731, 14.6003390393, 0.00974289322504, 0.0589495567853, 0.165275088675
13, 3.0, 9, no_regularization, -0.0343823069254, 0.00158494093893, 21.6931155483, 0.00315939623413, 0.0743584150359, 0.0424887517117
13, 3.0, 10, no_regularization, -0.034927787985, 0.00324275697035, 10.7710162385, 0.0123375367573, 0.0514996859546, 0.239565281392
13, 3.0, 6, regularization, -0.0347312854473, 0.0020948778768, 16.5791456543, 0.0169820314879, 0.00417624356257, 4.06634125463
13, 3.0, 7, regularization, -0.0344047527377, 0.00240353739555, 14.3142157061, 0.0169810815855, 0.00393488708234, 4.31551941141
13, 3.0, 8, regularization, -0.0345257785846, 0.00249510492367, 13.8374054963, 0.0174920307955, 0.00456825736643, 3.82903794432
13, 3.0, 9, regularization, -0.0344090778877, 0.00222000438356, 15.499554029, 0.0173143207822, 0.00440245069257, 3.93288238558
13, 3.0, 10, regularization, -0.034944810765, 0.0029649723153, 11.7858809624, 0.0174445158264, 0.00524166734609, 3.32804710307
13, 7.0, 6, no_regularization, -0.0465421828322, 0.228597617306, 0.203598722422, 0.00912657149529, 0.244398374031, 0.0373430123317
13, 7.0, 7, no_regularization, -0.0015796756142, 0.656615720341, 0.00240578403053, 0.0282521419608, 0.56755535173, 0.0497786548478
13, 7.0, 8, no_regularization, -0.0513288779634, 0.257997637648, 0.198950961068, -0.00406713122681, 0.256658767319, 0.01584645352
13, 7.0, 9, no_regularization, 0.0114182909547, 0.357071005186, 0.0319776481116, 0.0462671229812, 0.403614545374, 0.114631951478
13, 7.0, 10, no_regularization, 0.0140876620243, 0.397120079173, 0.0354745649065, 0.0307836445078, 0.364532078357, 0.0844470112111
13, 7.0, 6, regularization, -0.0400504400953, 0.129540001922, 0.309174305243, 0.0380391553201, 0.181759804261, 0.209282549983
13, 7.0, 7, regularization, 0.00148046746076, 0.459240196693, 0.00322373231137, -0.125309149243, 0.60361554945, 0.207597616327
13, 7.0, 8, regularization, 0.0265448828472, 0.330717216487, 0.0802645932051, -0.013523458907, 0.443547836415, 0.0304892906621
13, 7.0, 9, regularization, 0.00241305975273, 0.303040585855, 0.00796282697883, 0.0705001611926, 0.434184818288, 0.162373621147
13, 7.0, 10, regularization, 0.017679786652, 0.258608414849, 0.0683650865048, -0.00913915679511, 0.384656362498, 0.0237592762947
13, 5.0, 6, no_regularization, -0.0367847319327, 0.168479120988, 0.218334068442, 0.0096751174956, 0.162593594846, 0.0595049116465
13, 5.0, 7, no_regularization, -0.0532846328451, 0.12241252181, 0.435287436751, 0.00052451498411, 0.17469650196, 0.00300243552805
13, 5.0, 8, no_regularization, -0.0639879537027, 0.144531820899, 0.442725714689, 0.0221260091272, 0.160208170366, 0.138107869758
13, 5.0, 9, no_regularization, -0.0564048056181, 0.00231133360844, 24.4035761052, 0.0150637945426, 0.0790299867999, 0.190608592417
13, 5.0, 10, no_regularization, -0.0523766470084, 0.122294243425, 0.428283830386, 0.0153178829959, 0.142923575119, 0.107175341669
13, 5.0, 6, regularization, -0.0418879861294, 0.107379400585, 0.390093313067, 0.0121430107788, 0.123828457897, 0.0980631672637
13, 5.0, 7, regularization, -0.0466681564034, 0.100054119176, 0.466429136429, 0.0235453333134, 0.102395287963, 0.229945476807
13, 5.0, 8, regularization, -0.0645478847444, 0.108823406895, 0.593143392455, 0.0241981698797, 0.131658503165, 0.18379496423
13, 5.0, 9, regularization, -0.0563993731845, 0.00194086544186, 29.0588785642, 0.0290298629817, 0.00681328668433, 4.26077227141
13, 5.0, 10, regularization, -0.0482752999926, 0.0529756773548, 0.911272916235, 0.0265982664435, 0.079044242586, 0.33649846685
9, 11.0, 6, no_regularization, 0.0314794148795, 0.306261414391, 0.102786095147, -0.019455186308, 0.43075242607, 0.0451655873086
9, 11.0, 7, no_regularization, 0.0117255624155, 0.4778257124, 0.024539412826, -0.00776962429306, 0.603345835007, 0.0128775634839
9, 11.0, 8, no_regularization, -0.0777398856056, 0.369593956518, 0.210338627661, -0.0343454005388, 0.763925306391, 0.0449591082419
9, 11.0, 9, no_regularization, 0.0559390505702, 0.437822516206, 0.127766500122, 0.037844214018, 0.478499494529, 0.0790893500425
9, 11.0, 10, no_regularization, -0.00217087811326, 0.423835157948, 0.00512198686812, 0.00269822851643, 0.973066299659, 0.00277291333322
9, 11.0, 6, regularization, 0.0168942807826, 0.262384417025, 0.0643875157455, -0.0258304213717, 0.343276326858, 0.0752467308426
9, 11.0, 7, regularization, -0.0189868633048, 0.400006742621, 0.0474663581429, 0.0419786283135, 0.578897485915, 0.0725147877386
9, 11.0, 8, regularization, 0.00090498230891, 0.222262709918, 0.00407167855212, -0.0910861327459, 0.461611649035, 0.197321997693
9, 11.0, 9, regularization, 0.0614546197374, 0.415747057227, 0.147817329478, -0.0129194230697, 0.511817820991, 0.0252422298323
9, 11.0, 10, regularization, 0.0211634889865, 0.308293426546, 0.0686472274925, -0.111313829938, 0.887648479502, 0.125403053696
13, 0.5, 6, no_regularization, -0.00635075455999, 0.000566441817597, 11.2116626328, 0.00281690094829, 0.00260841685427, 1.07992744476
13, 0.5, 7, no_regularization, -0.00616466349364, 0.000835128337881, 7.38169597894, 0.00292117112224, 0.00532034048174, 0.549057176372
13, 0.5, 8, no_regularization, -0.00631484604451, 0.000673463776892, 9.37666770091, 0.00295524153052, 0.00299880149214, 0.985474209702
13, 0.5, 9, no_regularization, -0.00604820948122, 0.000590690190037, 10.2392245262, 0.00281326791303, 0.00293555260585, 0.958343552564
13, 0.5, 10, no_regularization, -0.00615545767682, 0.000981583714277, 6.27094519529, 0.00328736688494, 0.0047131335004, 0.697490721335
13, 0.5, 6, regularization, -0.00633783732181, 0.00123307440427, 5.13986609393, 0.00284535116539, 0.00216738761659, 1.31280216959
13, 0.5, 7, regularization, -0.00617340824273, 0.00131461183869, 4.69599319057, 0.00283876800893, 0.00234130524262, 1.21247240952
13, 0.5, 8, regularization, -0.00629588389523, 0.00124777490384, 5.04568883046, 0.00307885400181, 0.00211975685133, 1.45245620972
13, 0.5, 9, regularization, -0.00604283733307, 0.00138883592884, 4.35100878914, 0.00277798777222, 0.00222602867546, 1.24795686725
13, 0.5, 10, regularization, -0.00615737463028, 0.00137218325733, 4.48728301951, 0.00303138522672, 0.00222448782704, 1.36273401449
14, 7.0, 6, no_regularization, -0.0387405265584, 0.314599070417, 0.12314253347, 0.00432875381774, 0.308726399897, 0.0140213270364
14, 7.0, 7, no_regularization, 0.00345411896208, 0.701679184272, 0.00492264704369, 0.00601874222827, 0.566049553743, 0.0106328892735
14, 7.0, 8, no_regularization, 0.0280584047144, 0.420041205754, 0.0667991719146, 0.00808001779195, 0.510187690882, 0.0158373436607
14, 7.0, 9, no_regularization, -0.0189629466136, 0.52688999027, 0.0359903337771, -0.111377478815, 0.729545744168, 0.152666888547
14, 7.0, 10, no_regularization, 0.0200118200222, 0.372692847092, 0.0536952082079, -0.0255635512733, 0.396104192598, 0.064537441792
14, 7.0, 6, regularization, -0.0439441642396, 0.209363834161, 0.209893768978, 0.0216342280178, 0.236323852886, 0.0915448345718
14, 7.0, 7, regularization, 0.000709450136639, 0.692185908873, 0.00102494160535, 0.00181218771748, 0.540058394572, 0.00335554031878
14, 7.0, 8, regularization, 0.0242105893861, 0.313148928494, 0.0773133393831, 0.022926117754, 0.444541100587, 0.0515725491383
14, 7.0, 9, regularization, -0.025122451231, 0.420202053559, 0.0597865979431, -0.01338605611, 0.803163444883, 0.0166666650421
14, 7.0, 10, regularization, 0.0544129909084, 0.467651208059, 0.116353790968, -0.0239817640321, 0.386427379628, 0.0620602092307
12, 11.0, 6, no_regularization, 0.0319422266587, 0.449136631052, 0.071119174991, -0.0547112468534, 0.757808872081, 0.0721966301386
12, 11.0, 7, no_regularization, -0.0176288817431, 0.306102914477, 0.057591355421, -0.0455494398066, 0.499164160441, 0.091251422711
12, 11.0, 8, no_regularization, -0.0141712561556, 0.368727017162, 0.038432920551, -0.076672464864, 0.475880319104, 0.161117116607
12, 11.0, 9, no_regularization, 0.0504412808305, 0.453894398074, 0.111129992008, -0.0726659092747, 0.630284124202, 0.115290718082
12, 11.0, 10, no_regularization, -0.0575361085501, 0.340723958078, 0.168864287897, 0.0247389369985, 0.407753021315, 0.0606713763119
12, 11.0, 6, regularization, 0.0275267425955, 0.346854027233, 0.0793611733878, -0.0621108321972, 0.70539618328, 0.0880509898826
12, 11.0, 7, regularization, 0.0218471920049, 0.448522693491, 0.0487092232388, 0.0424369154347, 0.502469709372, 0.08445666404
12, 11.0, 8, regularization, 0.00475021178781, 0.249454444121, 0.0190424019286, -0.0837287981701, 0.418944706798, 0.199856441224
12, 11.0, 9, regularization, 0.0511903360371, 0.360797895051, 0.141880916544, -0.0666581735588, 0.592732642357, 0.112459089976
12, 11.0, 10, regularization, -0.0635509552683, 0.24196228665, 0.262648184344, 0.0473658751513, 0.335827866624, 0.141042122643
10, 5.0, 6, no_regularization, -0.0465076156531, 0.160204280176, 0.290301954493, 0.0287139645356, 0.167890982846, 0.171027437262
10, 5.0, 7, no_regularization, -0.0410088518613, 0.104167469329, 0.39368194433, 0.0113428503308, 0.148455228582, 0.0764058661937
10, 5.0, 8, no_regularization, -0.0434798738813, 0.149686983455, 0.290471976106, 0.026186167632, 0.1408295876, 0.185942230453
10, 5.0, 9, no_regularization, -0.0564344544265, 0.00257463618162, 21.9193899431, 0.034023143238, 0.0192745299806, 1.765186662
10, 5.0, 10, no_regularization, -0.0551728885416, 0.0730682087722, 0.755087465106, 0.029818845117, 0.106552645086, 0.279850820156
10, 5.0, 6, regularization, -0.0511253615156, 0.146167937206, 0.349771382786, 0.0308608986103, 0.169955759172, 0.181581952625
10, 5.0, 7, regularization, -0.0545544914335, 0.0627863849114, 0.868890469016, 0.0232119769335, 0.0949586463885, 0.244443005627
10, 5.0, 8, regularization, -0.0441110153943, 0.0688262495361, 0.640903952949, 0.0214125689728, 0.0986645669214, 0.217023898659
10, 5.0, 9, regularization, -0.0564291448066, 0.00207960869956, 27.1345012254, 0.0304166885664, 0.00641089322101, 4.74453208279
10, 5.0, 10, regularization, -0.0396650616764, 0.0929843009744, 0.426578048775, 0.0300928361192, 0.134498454397, 0.223741129622
11, 11.0, 6, no_regularization, 0.0661344064364, 0.387052353942, 0.170866823991, 0.0295716312335, 0.485192403154, 0.0609482569003
11, 11.0, 7, no_regularization, 0.00130066322236, 0.315215893377, 0.00412626155497, -0.00930729388185, 0.39220256213, 0.0237308339632
11, 11.0, 8, no_regularization, -0.0122346752484, 0.319209579908, 0.0383280327988, -0.0655924633737, 0.481681013331, 0.136174068644
11, 11.0, 9, no_regularization, 0.0672147504077, 0.465950802948, 0.14425289104, -0.0913408531903, 0.639815855578, 0.142761159158
11, 11.0, 10, no_regularization, -0.00888899435114, 0.327993672828, 0.0271011153187, 0.0233336509771, 0.35727621046, 0.0653098367425
11, 11.0, 6, regularization, 0.0643344769423, 0.257405491974, 0.249934360176, 0.0273040044426, 0.577908366809, 0.0472462521928
11, 11.0, 7, regularization, -0.0037474216709, 0.250251006245, 0.0149746517591, -0.0449424061785, 0.332216505434, 0.135280473557
11, 11.0, 8, regularization, 0.0111539932451, 0.209091542299, 0.0533450235362, -0.0286963313753, 0.501781932408, 0.0571888494224
11, 11.0, 9, regularization, 0.039884081171, 0.432447461663, 0.0922287322897, -0.143618640166, 0.560393900764, 0.256281590449
11, 11.0, 10, regularization, -0.0148776586253, 0.291219808561, 0.0510873855002, -0.118800021194, 0.638275064516, 0.18612668393
8, 1.0, 6, no_regularization, -0.0125229660014, 0.000895374734157, 13.9862847629, 0.00781883411286, 0.00922312751474, 0.847742167759
8, 1.0, 7, no_regularization, -0.0123210722863, 0.00141091616043, 8.73267500362, 0.00854761588887, 0.0128615043173, 0.6645891241
8, 1.0, 8, no_regularization, -0.0120997479039, 0.0013511297089, 8.95528225319, 0.00674291350394, 0.00980800473956, 0.687490848852
8, 1.0, 9, no_regularization, -0.0119326239349, 0.000909463693072, 13.1205061025, 0.00642479031814, 0.00664295106963, 0.967159060905
8, 1.0, 10, no_regularization, -0.0120832428375, 0.00172532424413, 7.00346203249, 0.00670677712113, 0.0110705548951, 0.605821224383
8, 1.0, 6, regularization, -0.0124826753633, 0.00099126800044, 12.5926342399, 0.00621455352307, 0.00287431057105, 2.16210230921
8, 1.0, 7, regularization, -0.012332473004, 0.00128906584566, 9.56698453034, 0.00658118880639, 0.00333358141898, 1.97420970999
8, 1.0, 8, regularization, -0.0120928392017, 0.00122364142112, 9.88266578179, 0.0060330345627, 0.00305406179736, 1.97541338814
8, 1.0, 9, regularization, -0.0119541036422, 0.00101701653686, 11.7540897409, 0.00602651116981, 0.00289426977051, 2.08222164748
8, 1.0, 10, regularization, -0.0120897285239, 0.0014149474917, 8.54429481995, 0.00620665660967, 0.00374770078548, 1.6561238383
12, 9.0, 6, no_regularization, 0.00229258749449, 0.424780700639, 0.00539710841627, 0.0182970626814, 0.65546126212, 0.0279147887737
12, 9.0, 7, no_regularization, 0.0148370811274, 0.381484613355, 0.0388930001578, -0.0218963873324, 0.563402182022, 0.0388645767288
12, 9.0, 8, no_regularization, 0.00401434674263, 0.378534788073, 0.010604961206, -0.0753086518526, 0.4349676633, 0.17313620806
12, 9.0, 9, no_regularization, -0.0914669912877, 0.209537225844, 0.436519052495, -0.0206541630132, 0.305648073564, 0.0675749818161
12, 9.0, 10, no_regularization, -0.000366902497735, 0.440246067424, 0.000833403237153, 0.0486187790561, 0.707207612057, 0.0687475335774
12, 9.0, 6, regularization, 0.00302490365053, 0.329652291793, 0.00917604313951, 0.018234923615, 0.496890457747, 0.0366980756637
12, 9.0, 7, regularization, 0.00499141519665, 0.258449635561, 0.0193129124977, -0.0280534605405, 0.475351241112, 0.0590162770478
12, 9.0, 8, regularization, 0.0324857641689, 0.326769644548, 0.0994148774555, -0.0630268348911, 0.40291562847, 0.156426880562
12, 9.0, 9, regularization, -0.0306972329685, 0.398533076782, 0.0770255588729, -0.0524282633215, 0.835046566729, 0.0627848378886
12, 9.0, 10, regularization, -0.00673101324961, 0.281257289714, 0.0239318712644, 0.0627010406684, 0.679700544817, 0.0922480365015
11, 9.0, 6, no_regularization, -0.00154391439516, 0.442179288611, 0.00349160269358, 0.0427511030984, 0.694033173118, 0.0615980687297
11, 9.0, 7, no_regularization, 0.00896224356689, 0.385481609529, 0.0232494711689, 0.0110669972483, 0.540918797094, 0.020459627781
11, 9.0, 8, no_regularization, 0.0228685563661, 0.443944821129, 0.0515121593444, -0.068803158398, 0.475411010862, 0.144723527277
11, 9.0, 9, no_regularization, -0.0369111628574, 0.439923843141, 0.0839035288333, -0.031687000706, 0.978503416303, 0.0323831273126
11, 9.0, 10, no_regularization, -0.0110868418244, 0.414100939218, 0.0267732834543, 0.0850934795313, 0.724503078235, 0.117450818482
11, 9.0, 6, regularization, -0.0956186276961, 0.248412256952, 0.38491912142, 0.00936409818644, 0.341567774238, 0.0274150516902
11, 9.0, 7, regularization, 0.00737216706375, 0.250409111539, 0.0294404904775, -0.0171321688406, 0.476136611445, 0.0359816246616
11, 9.0, 8, regularization, 0.0153456259041, 0.258462596612, 0.0593727142933, -0.0667002146746, 0.58437822594, 0.114138774708
11, 9.0, 9, regularization, -0.0388539017482, 0.382098875422, 0.101685464804, -0.0356159694046, 0.897296933228, 0.039692512128
11, 9.0, 10, regularization, -0.0117400375223, 0.283107272887, 0.0414685126334, 0.0878001936458, 0.657058789246, 0.133626085036
15, 1.0, 6, no_regularization, -0.0125210285604, 0.000749577138929, 16.7041227783, 0.00642494155483, 0.00431840470631, 1.48780440736
15, 1.0, 7, no_regularization, -0.0123205242674, 0.00112808266548, 10.9216501986, -0.00355243433533, 0.0590867082067, 0.0601223937354
15, 1.0, 8, no_regularization, -0.0121054140998, 0.00104090688526, 11.6296801099, 0.00585568488759, 0.00447470011024, 1.30862063229
15, 1.0, 9, no_regularization, -0.0119306499842, 0.000713480348567, 16.7217639675, 0.0060359689856, 0.00358281010408, 1.68470245708
15, 1.0, 10, no_regularization, -0.0120875081855, 0.00137700816169, 8.77809480136, 0.00620627180622, 0.00531775359471, 1.16708525427
15, 1.0, 6, regularization, -0.0124827468433, 0.00100209768815, 12.456616746, 0.00572544523392, 0.00230354166264, 2.48549671438
15, 1.0, 7, regularization, -0.0123214454744, 0.00121509401613, 10.1403227329, 0.00590719919347, 0.00236866775946, 2.49389099416
15, 1.0, 8, regularization, -0.0120945550868, 0.00117587474162, 10.2855811582, 0.0056067226273, 0.00221952798378, 2.52608782961
15, 1.0, 9, regularization, -0.011959959666, 0.00104292940924, 11.4676598051, 0.00581303900457, 0.00182415817, 3.18669680084
15, 1.0, 10, regularization, -0.0120980321473, 0.00133128938202, 9.08745484699, 0.00595962499245, 0.00200699353117, 2.96942909875
