lateralTopBlockRadius, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
6, 5.0, 8, no_regularization, -0.0521399084455, 0.116525029875, 0.447456726693, 0.021440027245, 0.119780795055, 0.178993863207
6, 5.0, 9, no_regularization, -0.0121808275238, 0.199905009133, 0.0609330780488, 0.014909353924, 0.203857666474, 0.0731360962864
6, 5.0, 10, no_regularization, -0.0440890156427, 0.115146250583, 0.382895799209, 0.0169965712705, 0.141804843075, 0.11985889129
6, 5.0, 6, regularization, -0.0122840151622, 0.164254017272, 0.0747866954259, 0.0273459897964, 0.171866718867, 0.159111606812
6, 5.0, 7, regularization, -0.0556811025733, 0.147886081341, 0.376513476241, 0.00706736597501, 0.119095024606, 0.0593422437114
6, 5.0, 8, regularization, -0.0537391898534, 0.0193043463747, 2.78378707107, 0.0230381332358, 0.0516486275165, 0.446055090786
6, 5.0, 9, regularization, -0.0170229881308, 0.148067282486, 0.114967924345, 0.0235368990539, 0.170588410682, 0.137974783632
6, 5.0, 10, regularization, -0.0391478359025, 0.103236759377, 0.379204424266, 0.0270964420136, 0.102496073714, 0.264365658427
20, 1.0, 6, no_regularization, -0.0125210649771, 0.000795187020556, 15.7460630687, 0.0065194625458, 0.00582522862955, 1.11917711053
20, 1.0, 7, no_regularization, -0.0123159302261, 0.00124345480668, 9.90460623092, -0.00170053440426, 0.0534069510483, 0.0318410688287
20, 1.0, 8, no_regularization, -0.012094127827, 0.00117392634334, 10.3022884661, 0.00575357451729, 0.00554384995829, 1.03783012899
20, 1.0, 9, no_regularization, -0.0119265955652, 0.000773695470167, 15.415103261, 0.00601508200982, 0.00450446489504, 1.3353599484
20, 1.0, 10, no_regularization, -0.012074464923, 0.00150978110168, 7.99749374895, 0.00620341267352, 0.00665879922846, 0.931611310189
20, 1.0, 6, regularization, -0.012481219101, 0.000999933861138, 12.4820446493, 0.00579671953807, 0.00251773545059, 2.30235449746
20, 1.0, 7, regularization, -0.0123195971547, 0.00123966588038, 9.93783675886, 0.00600628572618, 0.00249878519187, 2.40368229559
20, 1.0, 8, regularization, -0.0120809182989, 0.00121774370044, 9.9207397209, 0.00567048797552, 0.00252984466203, 2.24143721574
20, 1.0, 9, regularization, -0.0119529591194, 0.00104155028156, 11.4761229784, 0.00588726940037, 0.00206060180614, 2.85706310788
20, 1.0, 10, regularization, -0.0120877191937, 0.00136855528097, 8.83246688085, 0.00587267810818, 0.00250656953071, 2.34291450376
20, 5.0, 6, no_regularization, -0.0824903029817, 0.135085230902, 0.610653751199, 0.0144525643338, 0.140834020415, 0.102621257927
20, 5.0, 7, no_regularization, -0.0555921719356, 0.0431736801347, 1.28764033462, 0.0305500090885, 0.0509494410069, 0.599614215284
20, 5.0, 8, no_regularization, -0.0500658772311, 0.14268880828, 0.3508745909, 0.0266296237851, 0.138795962592, 0.191861660007
20, 5.0, 9, no_regularization, -0.0636355639176, 0.0619148958766, 1.02779085738, 0.0165764246597, 0.104595671661, 0.158480981063
20, 5.0, 10, no_regularization, -0.0144649164221, 0.275328657115, 0.0525369083396, 0.0526623820497, 0.375909531079, 0.140093234398
20, 5.0, 6, regularization, -0.0816403357464, 0.113550528627, 0.718978033246, 0.0287376292528, 0.10457927247, 0.274792782299
20, 5.0, 7, regularization, -0.0531099853695, 0.0690669023212, 0.76896434594, 0.0142751000379, 0.0916383748945, 0.155776442503
20, 5.0, 8, regularization, -0.0497453650643, 0.0984753058513, 0.505155730508, 0.0222345543298, 0.125445169562, 0.17724520129
20, 5.0, 9, regularization, -0.0649436849769, 0.0552991175233, 1.17440725794, 0.02904190343, 0.0554943643441, 0.523330680029
20, 5.0, 10, regularization, -0.00124356339112, 0.216816562648, 0.00573555532812, 0.0937416009219, 0.326336777741, 0.287254172118
14, 11.0, 6, no_regularization, 0.0242374453378, 0.445953385352, 0.0543497283212, -0.0183319539017, 0.535357563824, 0.0342424486744
14, 11.0, 7, no_regularization, 0.000968283412891, 0.395583006455, 0.00244773763557, 0.0518731983756, 0.600847359914, 0.0863334048484
14, 11.0, 8, no_regularization, -0.0952752195988, 0.481151082739, 0.198015182791, 0.0145934731957, 0.811529796203, 0.0179826708322
14, 11.0, 9, no_regularization, 0.0341102530478, 0.40051949618, 0.085165025356, -0.00171360939213, 0.477390219085, 0.00358953603075
14, 11.0, 10, no_regularization, -0.0211346126776, 0.422282409142, 0.0500485272888, -0.160624653671, 0.661406839457, 0.242853027953
14, 11.0, 6, regularization, 0.043102464529, 0.377547268088, 0.11416441906, -0.0305691544277, 0.61318290076, 0.049853240183
14, 11.0, 7, regularization, 0.0232049553425, 0.27781809196, 0.0835257170573, 0.0283690570391, 0.617375803614, 0.0459510348041
14, 11.0, 8, regularization, -0.0937623429323, 0.419784967479, 0.223358028982, 0.0112473773047, 0.793312477121, 0.014177739074
14, 11.0, 9, regularization, -0.0331437299642, 0.463336643893, 0.0715327190306, -0.0422100157383, 0.646980852627, 0.0652415223216
14, 11.0, 10, regularization, 0.0127574559483, 0.326317930929, 0.0390951729561, -0.163452607405, 0.647072889745, 0.252603083819
12, 11.0, 6, no_regularization, 0.0084095900889, 0.500464198097, 0.0168035797983, -0.0567188041072, 0.7329905015, 0.0773799987737
12, 11.0, 7, no_regularization, -0.00189407004976, 0.395379003694, 0.00479051753397, -0.0295103245899, 0.429354877921, 0.0687317790187
12, 11.0, 8, no_regularization, 0.0118667688017, 0.335204975601, 0.0354015294086, 0.0160283466543, 0.386191595596, 0.0415036133285
12, 11.0, 9, no_regularization, -0.0123688262048, 0.329994787664, 0.0374818835543, 0.00760876260804, 0.37203263956, 0.0204518684625
12, 11.0, 10, no_regularization, 0.0163916449143, 0.443549061893, 0.0369556523114, 0.00840854377654, 0.768837574304, 0.0109366972395
12, 11.0, 6, regularization, 0.00754683536745, 0.371850531014, 0.0202953464847, -0.172297958464, 0.792580840563, 0.217388497989
12, 11.0, 7, regularization, -0.0253768210632, 0.378780679461, 0.0669960809491, -0.0303381843321, 0.60888867637, 0.0498255026074
12, 11.0, 8, regularization, 0.00193180996325, 0.263446689688, 0.00733283065935, -0.0956365367526, 0.691583080614, 0.13828640323
12, 11.0, 9, regularization, -0.00926701238146, 0.264229730954, 0.0350718003914, 0.00706748983372, 0.345395784039, 0.0204620037659
12, 11.0, 10, regularization, 0.0188174610713, 0.381859449812, 0.0492785004549, -0.00109571776101, 0.754489901997, 0.00145226299001
8, 9.0, 6, no_regularization, -0.00367849783983, 0.340050850761, 0.0108174934178, 0.0199503128567, 0.373212152366, 0.0534556892915
8, 9.0, 7, no_regularization, -0.00565599880213, 0.618786797786, 0.00914046457094, 0.0350150376928, 0.598077559854, 0.0585459813964
8, 9.0, 8, no_regularization, 0.0264927672449, 0.4765636626, 0.0555912448304, -0.0321237842943, 0.545875064163, 0.0588482354356
8, 9.0, 9, no_regularization, 0.039084474571, 0.351295182761, 0.111258213858, 0.059156101652, 0.485855695228, 0.121756526131
8, 9.0, 10, no_regularization, -0.0699520987803, 0.426575768832, 0.163985167211, -0.0257237866942, 0.580052798923, 0.0443473193164
8, 9.0, 6, regularization, 0.0437103648584, 0.229087670183, 0.190801909258, 0.0195710523867, 0.336973469106, 0.0580789117867
8, 9.0, 7, regularization, 0.0173908678382, 0.386502847001, 0.0449954456302, -0.00647777805925, 0.609993012873, 0.0106194299321
8, 9.0, 8, regularization, 0.0235120737648, 0.423598548863, 0.0555055578634, -0.0271947106677, 0.494900384948, 0.0549498676802
8, 9.0, 9, regularization, -0.000742093435102, 0.275890718755, 0.00268980935079, 0.0422903804801, 0.427467017348, 0.0989324995002
8, 9.0, 10, regularization, -0.0154736881026, 0.253178793423, 0.0611176311153, -0.0361880346118, 0.382115658251, 0.0947044012208
20, 0.5, 6, no_regularization, -0.00635077274994, 0.000590304671303, 10.7584660239, 0.00280948226973, 0.00290720813073, 0.966384979468
20, 0.5, 7, no_regularization, -0.00616701130054, 0.000820098953544, 7.51983803161, 0.00269683500446, 0.00608013160242, 0.443548788218
20, 0.5, 8, no_regularization, -0.00631553630918, 0.000702894254925, 8.98504471324, 0.00291603987449, 0.00327335793952, 0.890840515571
20, 0.5, 9, no_regularization, -0.00604697991679, 0.00058776024425, 10.2881744316, 0.00280148791748, 0.00329967148859, 0.849020251612
20, 0.5, 10, no_regularization, -0.00615622896961, 0.000985628568878, 6.24599282528, 0.0032717161949, 0.00506859937077, 0.645487235343
20, 0.5, 6, regularization, -0.00633236399703, 0.00124844175445, 5.07221420181, 0.00283584328694, 0.00223647396081, 1.26799745342
20, 0.5, 7, regularization, -0.00617409402688, 0.00134604490185, 4.58684106184, 0.0027757269916, 0.00266880657353, 1.04006300761
20, 0.5, 8, regularization, -0.00629531806655, 0.00127921693293, 4.92122790472, 0.00307178534464, 0.00220289321832, 1.39443224896
20, 0.5, 9, regularization, -0.00603759117466, 0.0014090735821, 4.28479481225, 0.00273577885398, 0.0023741759672, 1.15230669158
20, 0.5, 10, regularization, -0.0061587416211, 0.00143149107326, 4.30232624999, 0.00305755301978, 0.00241869548125, 1.26413310128
10, 0.5, 6, no_regularization, -0.00635113131526, 0.000595567824748, 10.6639933377, 0.0028086410434, 0.00291694542583, 0.962870617506
10, 0.5, 7, no_regularization, -0.00616759755429, 0.000821231776343, 7.51017889462, 0.0025902100829, 0.00643892550358, 0.402273652874
10, 0.5, 8, no_regularization, -0.00631555189867, 0.000705156403064, 8.95624271613, 0.00291690302834, 0.00327065415223, 0.89184086503
10, 0.5, 9, no_regularization, -0.00604714660132, 0.000592474682682, 10.2065907254, 0.00280914009545, 0.00331230510246, 0.848092192161
10, 0.5, 10, no_regularization, -0.00615646512101, 0.000988338664773, 6.22910480025, 0.00331455635256, 0.00508839769765, 0.651394908479
10, 0.5, 6, regularization, -0.00633263163493, 0.00124881411697, 5.07091611865, 0.00283749222697, 0.00223934794317, 1.26710645196
10, 0.5, 7, regularization, -0.00617486295934, 0.00133585243571, 4.62241396898, 0.00267547136433, 0.0027626213294, 0.968453886844
10, 0.5, 8, regularization, -0.00629553574123, 0.00127628125643, 4.93271816812, 0.00307353105869, 0.00220110583806, 1.39635768782
10, 0.5, 9, regularization, -0.00603765338178, 0.00140925606451, 4.28428412253, 0.00274439149081, 0.00237651889519, 1.15479472786
10, 0.5, 10, regularization, -0.00615886598848, 0.00142936068871, 4.30882564291, 0.00306057955666, 0.00241062948535, 1.26961840269
18, 9.0, 6, no_regularization, -0.0275454772376, 0.45111601634, 0.0610607387898, -0.154375346493, 0.691385873952, 0.223283917577
18, 9.0, 7, no_regularization, -0.0108427940624, 0.458482367716, 0.0236493152756, -0.264525071668, 0.691404804657, 0.382590733946
18, 9.0, 8, no_regularization, 0.0438311387648, 0.421549326965, 0.103976298765, -0.0355333830897, 0.518370020547, 0.0685482988623
18, 9.0, 9, no_regularization, 0.022082453138, 0.394361386049, 0.0559954750114, 0.0355351143297, 0.770062367023, 0.0461457615013
18, 9.0, 10, no_regularization, 0.00391268893476, 0.341578605106, 0.011454724846, 0.046051527199, 0.37155596915, 0.123942369448
18, 9.0, 6, regularization, -0.0415766106172, 0.265297322443, 0.156717038206, -0.0180572648173, 0.521402879326, 0.0346320772925
18, 9.0, 7, regularization, -0.0112536158636, 0.381887425424, 0.0294684116689, -0.285345417571, 0.907652910116, 0.314377240893
18, 9.0, 8, regularization, 0.0402318756705, 0.331916545875, 0.121210816907, -0.0276395598763, 0.469221266445, 0.0589051730022
18, 9.0, 9, regularization, -0.000832109651047, 0.411563707347, 0.00202182465604, -0.0154351055377, 0.678706482486, 0.0227419450617
18, 9.0, 10, regularization, 0.0301297047648, 0.278807528822, 0.108066324077, 0.0662460820234, 0.356163547921, 0.185999051307
14, 5.0, 6, no_regularization, -0.029939477745, 0.159972435564, 0.187153978367, 0.0146596727558, 0.190905441126, 0.076790230123
14, 5.0, 7, no_regularization, -0.0566207957497, 0.118495869438, 0.477829278087, 0.0106576924618, 0.148372316568, 0.0718307343869
14, 5.0, 8, no_regularization, -0.0592671918964, 0.0641772769837, 0.923491844495, 0.0233189974261, 0.0862969596718, 0.270218064631
14, 5.0, 9, no_regularization, -0.0676869301958, 0.107631517439, 0.628876483456, 0.0186436633834, 0.135645786812, 0.137443733576
14, 5.0, 10, no_regularization, -0.0151988810132, 0.273028405051, 0.055667764716, 0.0470567476633, 0.318054228193, 0.147951963823
14, 5.0, 6, regularization, -0.0387805413339, 0.112769309963, 0.343892689835, 0.0223562959311, 0.128557283268, 0.173901434153
14, 5.0, 7, regularization, -0.0113391767983, 0.147517930326, 0.0768664309026, 0.00478989199969, 0.177418533297, 0.0269976981022
14, 5.0, 8, regularization, -0.0592547896818, 0.0372066063551, 1.59258786239, 0.025559035621, 0.0493858087964, 0.517538058885
14, 5.0, 9, regularization, -0.0596352520925, 0.0477484925326, 1.24894523218, 0.0299632749009, 0.0501713003414, 0.597219420206
14, 5.0, 10, regularization, -0.0408782031643, 0.105161255279, 0.38871923938, 0.0259389154326, 0.145196884532, 0.178646501378
14, 0.5, 6, no_regularization, -0.00635098926674, 0.00059280279159, 10.7134941954, 0.0028097421701, 0.00291279041313, 0.964622156623
14, 0.5, 7, no_regularization, -0.00616738097048, 0.000819867024496, 7.52241617994, 0.00266608465788, 0.00617251318641, 0.431928547962
14, 0.5, 8, no_regularization, -0.00631550989821, 0.00070465107017, 8.9626059841, 0.0029179663253, 0.00327102010817, 0.892066153312
14, 0.5, 9, no_regularization, -0.00604713654868, 0.000591050188537, 10.2311726922, 0.00280318739564, 0.003303500687, 0.848550571421
14, 0.5, 10, no_regularization, -0.0061562469868, 0.000986678224486, 6.23936642567, 0.00329591945768, 0.00507500996615, 0.649440982315
14, 0.5, 6, regularization, -0.00633249442978, 0.00124836430126, 5.07263338387, 0.00283883672451, 0.00223886817404, 1.26797850692
14, 0.5, 7, regularization, -0.00617475117337, 0.00134266436985, 4.59887914807, 0.0027572915186, 0.00266106039241, 1.03616269907
14, 0.5, 8, regularization, -0.00629543670545, 0.00127832419329, 4.92475753686, 0.00307708678787, 0.00220211992896, 1.39732934043
14, 0.5, 9, regularization, -0.00603788942318, 0.00140905345345, 4.28506768739, 0.00274076075921, 0.00237150675895, 1.15570438451
14, 0.5, 10, regularization, -0.00615873773335, 0.00143122392831, 4.30312658386, 0.00306423991579, 0.00241716517528, 1.26769984407
20, 3.0, 6, no_regularization, -0.0347474938882, 0.00151305948822, 22.9650546847, 0.00456048816376, 0.0723893786635, 0.0629994102445
20, 3.0, 7, no_regularization, -0.0344150454038, 0.00197994684612, 17.3818026839, 0.00265213247964, 0.0774382506706, 0.0342483521602
20, 3.0, 8, no_regularization, -0.0345490336091, 0.00252099386416, 13.7045290353, 0.0105856532031, 0.0546439635547, 0.193720449882
20, 3.0, 9, no_regularization, -0.0343745084274, 0.00157841084928, 21.7779220429, 0.00334604983373, 0.0738958724436, 0.0452806053042
20, 3.0, 10, no_regularization, -0.034925466798, 0.00330654444428, 10.562527553, 0.0127818283379, 0.0472678338368, 0.270412822006
20, 3.0, 6, regularization, -0.034727921976, 0.00214859574486, 16.1630786336, 0.0170461576297, 0.00436159266667, 3.90824153755
20, 3.0, 7, regularization, -0.0344091212936, 0.00244343937778, 14.0822488197, 0.0171493714961, 0.00433792480146, 3.95335841006
20, 3.0, 8, regularization, -0.0345295149003, 0.00256875791652, 13.4421054932, 0.0176098373119, 0.00480413004913, 3.66556215836
20, 3.0, 9, regularization, -0.0344046395668, 0.00225590719348, 15.2509108824, 0.0171485908272, 0.00486174239662, 3.52725204838
20, 3.0, 10, regularization, -0.0349472968365, 0.00302453958425, 11.5545840493, 0.0176533696977, 0.00541629876327, 3.25930501054
6, 1.0, 6, no_regularization, -0.0125213128054, 0.000797934209514, 15.6921619052, 0.00607581306526, 0.00785598277355, 0.773399489332
6, 1.0, 7, no_regularization, -0.012316671568, 0.00124293261149, 9.90936391414, -0.00201114149932, 0.0548660224623, 0.036655500236
6, 1.0, 8, no_regularization, -0.0120946670551, 0.00117989135544, 10.2506616388, 0.00577745645018, 0.0055503238959, 1.04092239634
6, 1.0, 9, no_regularization, -0.0119269367679, 0.000773006560516, 15.4292827216, 0.0060042892586, 0.00449787433679, 1.33491707616
6, 1.0, 10, no_regularization, -0.0120748450447, 0.00154635700324, 7.80857526394, 0.00619795275277, 0.00664107455424, 0.933275586977
6, 1.0, 6, regularization, -0.0124814064606, 0.00100416095605, 12.4296870789, 0.00556970924711, 0.00316567749841, 1.75940513521
6, 1.0, 7, regularization, -0.0123200498124, 0.00123807448316, 9.95097627811, 0.00600750983079, 0.00252022205765, 2.38372242341
6, 1.0, 8, regularization, -0.0120813225701, 0.00122214191591, 9.88536798612, 0.00570883826461, 0.00247619039798, 2.30549244891
6, 1.0, 9, regularization, -0.0119536705176, 0.00104299952372, 11.4608590376, 0.00587665304313, 0.00205758313247, 2.85609507114
6, 1.0, 10, regularization, -0.0120879211804, 0.00137142381443, 8.81413976719, 0.00588365362686, 0.00251865293135, 2.33603191357
20, 9.0, 6, no_regularization, -0.0321380502695, 0.407669554743, 0.0788335795391, -0.0531544809791, 0.667816585121, 0.0795944308113
20, 9.0, 7, no_regularization, 0.0101989674033, 0.424737799506, 0.0240123846175, -0.170525114541, 0.618994912975, 0.275487101698
20, 9.0, 8, no_regularization, -0.0226512599332, 0.387332485514, 0.0584801450441, -0.191906980592, 0.704326910688, 0.272468618875
20, 9.0, 9, no_regularization, -0.012637855835, 0.385367204453, 0.032794321076, 0.0589966151927, 0.822382849532, 0.0717386254179
20, 9.0, 10, no_regularization, -0.0253682788188, 0.370508989893, 0.0684687268346, 0.0451709641093, 0.414572351159, 0.108957975569
20, 9.0, 6, regularization, 0.00928630994813, 0.300296227005, 0.0309238315804, -0.0522471883192, 0.553496852642, 0.0943947342607
20, 9.0, 7, regularization, 0.0139466724208, 0.254375989946, 0.0548270000787, -0.0325429769462, 0.427847901163, 0.0760620231109
20, 9.0, 8, regularization, 0.0651028328735, 0.301531596212, 0.215907167578, 0.0237145262194, 0.50679916989, 0.0467927487422
20, 9.0, 9, regularization, -0.0205188328825, 0.268263939143, 0.0764874807552, 0.0632918024372, 0.787646460142, 0.0803555981522
20, 9.0, 10, regularization, 0.00192075748187, 0.239378895209, 0.008023921575, 0.0212912458142, 0.449189449627, 0.0473992562201
10, 11.0, 6, no_regularization, -0.0393360162765, 0.352322820534, 0.111647653754, -0.0602320359936, 0.585565429843, 0.10286132501
10, 11.0, 7, no_regularization, -0.00319297150565, 0.417076939098, 0.00765559350404, -0.0113919612791, 0.633547141577, 0.0179812369616
10, 11.0, 8, no_regularization, 0.0114895031073, 0.371598578932, 0.0309191255259, -0.017647154408, 0.598151340674, 0.0295028251347
10, 11.0, 9, no_regularization, -0.0298247732223, 0.33826904502, 0.0881687924491, 0.0197580571421, 0.507849877337, 0.0389053104546
10, 11.0, 10, no_regularization, -0.0412459237363, 0.426892396299, 0.0966190170963, 0.0400612582964, 0.688603566612, 0.0581775352885
10, 11.0, 6, regularization, 0.0366390477042, 0.243652497198, 0.150374193269, -0.0174554538402, 0.323334483659, 0.0539857476463
10, 11.0, 7, regularization, 0.0500339496993, 0.32310084795, 0.154855519621, -0.0208255540373, 0.584508379579, 0.0356291796061
10, 11.0, 8, regularization, 0.0446007024549, 0.24079492932, 0.18522276437, 0.0231392285754, 0.385397210331, 0.0600399482796
10, 11.0, 9, regularization, 0.0385700330439, 0.249311977681, 0.154705896615, 0.0303914469212, 0.356523518451, 0.0852438769067
10, 11.0, 10, regularization, -0.062212213531, 0.330716075858, 0.188113666291, 0.0097815161505, 0.502274987156, 0.0194744241713
6, 0.5, 6, no_regularization, -0.00635111532537, 0.000598154233167, 10.6178556854, 0.00280920138487, 0.00292721853029, 0.959682837411
6, 0.5, 7, no_regularization, -0.00616751328083, 0.000821362802012, 7.50887825176, 0.00263525156563, 0.00640873824951, 0.411196629201
6, 0.5, 8, no_regularization, -0.00631543734, 0.0007103523831, 8.89056965283, 0.00290190381351, 0.00322656316261, 0.899379205446
6, 0.5, 9, no_regularization, -0.00604757081229, 0.000593315380575, 10.1928434864, 0.00280775278659, 0.00344331245573, 0.815422016644
6, 0.5, 10, no_regularization, -0.00615665729066, 0.000954758842312, 6.44838991566, 0.00331936666831, 0.00513576477252, 0.646323734699
6, 0.5, 6, regularization, -0.00633266883927, 0.00124878194144, 5.07107656598, 0.00284074443697, 0.00224106965795, 1.26758417655
6, 0.5, 7, regularization, -0.00617473637532, 0.00133206371442, 4.6354662382, 0.00267388318229, 0.00273526788231, 0.977558066465
6, 0.5, 8, regularization, -0.0062954385191, 0.00127424726565, 4.94051561952, 0.00307410381275, 0.00219829208761, 1.3984055304
6, 0.5, 9, regularization, -0.00603794541429, 0.00140927524658, 4.28443302963, 0.00274098242531, 0.00238586433118, 1.14884253454
6, 0.5, 10, regularization, -0.00615902032458, 0.00142621595543, 4.3184345969, 0.00304397861905, 0.00240850472071, 1.26384581806
12, 1.0, 6, no_regularization, -0.012521143897, 0.000796358955721, 15.7229899998, 0.00627296987887, 0.00659892923337, 0.950604205172
12, 1.0, 7, no_regularization, -0.0123166495567, 0.00124062267592, 9.92779657816, -0.00161182542412, 0.0537173979797, 0.0300056496543
12, 1.0, 8, no_regularization, -0.0120946911002, 0.00117543361434, 10.2895569368, 0.00578151376247, 0.00554576396562, 1.04250988652
12, 1.0, 9, no_regularization, -0.01192677686, 0.000773436351201, 15.4205020769, 0.00600883202398, 0.00449704994743, 1.33617195589
12, 1.0, 10, no_regularization, -0.0120745899999, 0.00154633666428, 7.80851303527, 0.00617875116069, 0.00674435314804, 0.916136955623
12, 1.0, 6, regularization, -0.0124813633653, 0.00100226123808, 12.4532037069, 0.00566991286182, 0.00287638836791, 1.97119169479
12, 1.0, 7, regularization, -0.0123198547727, 0.00123802025487, 9.95125461341, 0.00604648435645, 0.00252505671335, 2.39459348556
12, 1.0, 8, regularization, -0.0120815543834, 0.00121999048367, 9.90299067502, 0.00570428725912, 0.00248447650137, 2.29597150787
12, 1.0, 9, regularization, -0.0119534209625, 0.00104232856818, 11.4679970668, 0.00588308540427, 0.00206061865296, 2.85500929336
12, 1.0, 10, regularization, -0.0120880481989, 0.00137195357604, 8.81082888663, 0.0058828874493, 0.00251477748384, 2.33932723158
10, 7.0, 6, no_regularization, -0.0389234586806, 0.398008247895, 0.0977956082228, -0.00973157196831, 0.411525008733, 0.0236475834076
10, 7.0, 7, no_regularization, -0.0150924340829, 0.313765104638, 0.0481010598689, 0.00118776718155, 0.321262222701, 0.00369718907987
10, 7.0, 8, no_regularization, 0.0564942959868, 0.37332568196, 0.151327108519, -0.00911103731837, 0.389805973694, 0.023373262426
10, 7.0, 9, no_regularization, -0.0374132882528, 0.342706303698, 0.109170119864, -0.0290202339026, 0.405012406479, 0.0716527035675
10, 7.0, 10, no_regularization, -0.023680262472, 0.34335257833, 0.0689677723906, -0.0835777561744, 0.483282337948, 0.172937741795
10, 7.0, 6, regularization, -0.0374496075761, 0.448784923729, 0.0834466703224, 0.0303417565639, 0.30768996753, 0.0986114588249
10, 7.0, 7, regularization, -0.0327863622514, 0.354388636656, 0.0925152752096, 0.00928912652299, 0.352497413629, 0.026352325333
10, 7.0, 8, regularization, 0.0552608078843, 0.297126033279, 0.185984402896, -0.00610743229093, 0.352699653389, 0.0173162412615
10, 7.0, 9, regularization, 0.0254213756192, 0.395190874698, 0.0643268284943, -0.0747258912823, 0.464104891336, 0.161010781565
10, 7.0, 10, regularization, -0.0299121327733, 0.201041220122, 0.148786068624, 0.023185619265, 0.32666588567, 0.0709765551964
18, 5.0, 6, no_regularization, -0.0556681809206, 0.00231913731021, 24.0038313711, 0.0151725968529, 0.0757069845842, 0.200412114367
18, 5.0, 7, no_regularization, -0.055264911384, 0.00266642558233, 20.7262155562, 0.0142089152791, 0.0810552012796, 0.175299241193
18, 5.0, 8, no_regularization, -0.0542776397413, 0.0603285770482, 0.899700314463, 0.0273481243268, 0.0642197165009, 0.425852461159
18, 5.0, 9, no_regularization, -0.0449666119053, 0.0994025677265, 0.452368715756, 0.016975034376, 0.102853337721, 0.16504116203
18, 5.0, 10, no_regularization, -0.0512269356904, 0.105746518277, 0.484431416989, 0.0174277795672, 0.133855978194, 0.13019799192
18, 5.0, 6, regularization, -0.0556745092972, 0.0018624068708, 29.893848745, 0.02875249935, 0.00644900266572, 4.45844122578
18, 5.0, 7, regularization, -0.0552332348062, 0.00210304028436, 26.2635172597, 0.0282037399229, 0.00606432515317, 4.65076314521
18, 5.0, 8, regularization, -0.0542457097955, 0.0213733594839, 2.53800577473, 0.0302090036762, 0.0261937812906, 1.1532891468
18, 5.0, 9, regularization, -0.0464180380301, 0.0630074222064, 0.736707460877, 0.0235603587673, 0.073641185005, 0.319934541597
18, 5.0, 10, regularization, -0.049441280967, 0.0532940383482, 0.927707535389, 0.0229515711041, 0.0731446499417, 0.313783320071
