lanczos, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 5.0, 23, no_regularization, -0.0563726294999, 0.0606723922709, 0.929131477926, 0.0296411591828, 0.0772389231495, 0.38375935311
0, 5.0, 24, no_regularization, -0.0557022590459, 0.00222629700345, 25.0201383551, 0.0337503655701, 0.01790021059, 1.88547310103
0, 5.0, 25, no_regularization, -0.0570680761151, 0.00265985687797, 21.4553183623, 0.0340609078203, 0.0188203640203, 1.80979006483
0, 5.0, 21, regularization, -0.0566732810909, 0.00310392033585, 18.2586132886, 0.0305040806898, 0.00731142596357, 4.17211100021
0, 5.0, 22, regularization, -0.0560472348588, 0.00293892980638, 19.0706272526, 0.0297973752216, 0.00794995947123, 3.74811661989
0, 5.0, 23, regularization, -0.0561589162511, 0.00395843277929, 14.1871592578, 0.0297804112415, 0.00839984634993, 3.54535190298
0, 5.0, 24, regularization, -0.0557231990811, 0.0023192525432, 24.0263610983, 0.0302650492404, 0.00583424290235, 5.18748529107
0, 5.0, 25, regularization, -0.0570444735401, 0.00250711254491, 22.7530565613, 0.0301851058282, 0.0056289941936, 5.3624332856
0, 1.0, 1, no_regularization, -0.0124116474971, 0.000804048069013, 15.4364496047, 0.00651949506822, 0.00636021919416, 1.02504251335
0, 1.0, 2, no_regularization, -0.0121026603327, 0.000658128754089, 18.3895024454, 0.00589257101173, 0.00605185209652, 0.973680605168
0, 1.0, 3, no_regularization, -0.0121643026313, 0.000709702938054, 17.1399919305, 0.00657605027865, 0.00655098344549, 1.00382642291
0, 1.0, 4, no_regularization, -0.0120804155271, 0.00076717081323, 15.7467089711, 0.00631102562274, 0.00595547712385, 1.05970109388
0, 1.0, 5, no_regularization, -0.0122422453065, 0.000778965387043, 15.7160324581, 0.00671948445567, 0.00632734117512, 1.06197599745
0, 1.0, 1, regularization, -0.0124284996899, 0.000714270377613, 17.4002731731, 0.00612008969487, 0.00245450710595, 2.49340883146
0, 1.0, 2, regularization, -0.0121109918859, 0.000634969779747, 19.073335885, 0.00562942424108, 0.0021401877572, 2.63034129699
0, 1.0, 3, regularization, -0.0121785062994, 0.000655252606604, 18.5859715423, 0.00598060317338, 0.00222909657572, 2.68297176467
0, 1.0, 4, regularization, -0.0120916108595, 0.000707249184987, 17.0966769791, 0.00607163110362, 0.0023967401214, 2.53328721349
0, 1.0, 5, regularization, -0.0122483389874, 0.000663523246451, 18.459547654, 0.0063762457101, 0.00247586842285, 2.57535725697
0, 7.0, 11, no_regularization, -0.000497388062603, 0.557537860679, 0.000892115312128, -0.0282514299374, 0.743436841627, 0.0380011163768
0, 7.0, 12, no_regularization, 0.0105356318595, 0.544854179605, 0.0193366083144, -0.0641827332171, 0.869798267304, 0.0737903668353
0, 7.0, 13, no_regularization, -0.00334871885054, 0.479738020398, 0.0069803073931, 0.00558754874581, 0.708864811462, 0.00788238978077
0, 7.0, 14, no_regularization, -0.0660548091756, 0.169983981662, 0.388594316533, 0.032950942471, 0.171199165042, 0.192471397059
0, 7.0, 15, no_regularization, -0.064422137921, 0.170157791707, 0.378602338892, 0.0465352901943, 0.178342150369, 0.260932651636
0, 7.0, 11, regularization, -0.00354592813752, 0.478547037515, 0.0074097797281, -0.0438646991085, 0.69389165455, 0.0632154873472
0, 7.0, 12, regularization, 0.0155595997239, 0.446668686545, 0.0348347672282, -0.0632871128784, 0.844130019483, 0.074973181166
0, 7.0, 13, regularization, -0.0177720874839, 0.420930168719, 0.0422209877187, 0.0177539531075, 0.673402840315, 0.026364535527
0, 7.0, 14, regularization, -0.0664880148989, 0.103371298592, 0.643196088322, 0.0315116950072, 0.123891327514, 0.25434948224
0, 7.0, 15, regularization, -0.0641751843546, 0.124049928177, 0.51733350674, 0.0429314728934, 0.148275917023, 0.289537733135
0, 3.0, 21, no_regularization, -0.0350036274953, 0.00242640591406, 14.4261219001, 0.0216915046061, 0.0183782506536, 1.18028124738
0, 3.0, 22, no_regularization, -0.034609521128, 0.00219947155142, 15.7353802124, 0.0211301948658, 0.0154369485201, 1.36880646057
0, 3.0, 23, no_regularization, -0.0343145837005, 0.00311485431746, 11.0164329382, 0.0203717329238, 0.0185894895544, 1.09587371209
0, 3.0, 24, no_regularization, -0.0337774159226, 0.0014431097445, 23.4059925459, 0.0201811120169, 0.0140108859051, 1.4403880064
0, 3.0, 25, no_regularization, -0.0352270388181, 0.00167193520934, 21.069619577, 0.0212044379391, 0.0141473998471, 1.49882226899
0, 3.0, 21, regularization, -0.034988501583, 0.00199682861495, 17.522035352, 0.0183678055886, 0.00446539407519, 4.11336721447
0, 3.0, 22, regularization, -0.0345994622144, 0.00185044527788, 18.6979115935, 0.017767154017, 0.00429262013595, 4.13899983095
0, 3.0, 23, regularization, -0.0343186899065, 0.00241457688105, 14.2131278469, 0.0175538791068, 0.00457727636693, 3.83500529563
0, 3.0, 24, regularization, -0.0337626808839, 0.0014241229293, 23.7077012028, 0.0177434529453, 0.0036935964172, 4.80384182276
0, 3.0, 25, regularization, -0.0352132319254, 0.0014839224204, 23.7298334747, 0.0179544078052, 0.00355933607213, 5.04431372631
0, 11.0, 11, no_regularization, -0.0329026758584, 0.563445097645, 0.058395531341, -0.0361357376426, 0.670320729099, 0.0539081309498
0, 11.0, 12, no_regularization, -0.0304733853467, 0.493879054434, 0.0617021213455, 0.0679620309915, 0.73042749997, 0.093044184391
0, 11.0, 13, no_regularization, -0.0095179392037, 0.527812639701, 0.0180327989286, -0.00770613033968, 0.625050405867, 0.0123288142322
0, 11.0, 14, no_regularization, 0.00274302371406, 0.319188044978, 0.00859375455068, -0.124378821136, 0.699004416605, 0.177937103374
0, 11.0, 15, no_regularization, 0.00627100887927, 0.339269569594, 0.0184838530811, 0.00890565722204, 0.608150829648, 0.014643829767
0, 11.0, 11, regularization, -0.0307783046155, 0.531650585276, 0.0578919791832, -0.0326689857975, 0.619195362277, 0.0527603851511
0, 11.0, 12, regularization, -0.0334155051496, 0.411120862184, 0.0812790306286, 0.0667345753807, 0.706443981035, 0.0944654879542
0, 11.0, 13, regularization, -0.00884249767231, 0.453399242868, 0.0195026741032, -0.0204435815184, 0.579134749123, 0.0353002156222
0, 11.0, 14, regularization, -0.00907611975047, 0.241010616259, 0.0376585890338, 0.0320712069689, 0.353647487814, 0.0906869356462
0, 11.0, 15, regularization, -0.00275797211437, 0.223183912816, 0.0123573965506, -0.00012913112173, 0.585029304719, 0.00022072590328
0, 1.0, 26, no_regularization, -0.0122137151155, 0.000886655548389, 13.7750394025, 0.00684109747058, 0.00677248198413, 1.01013151258
0, 1.0, 27, no_regularization, -0.0118414072966, 0.00109189456882, 10.8448266296, 0.00619485393036, 0.00706364570008, 0.877005188735
0, 1.0, 28, no_regularization, -0.0116366675405, 0.00191333222115, 6.08188552508, 0.00656800297311, 0.0100077220448, 0.656293504525
0, 1.0, 29, no_regularization, -0.0123337656611, 0.000897419096129, 13.7435961796, 0.00660848152319, 0.00670317862975, 0.985872805756
0, 1.0, 30, no_regularization, -0.0120089595216, 0.00116078696736, 10.345532694, 0.00689998197926, 0.00753935220773, 0.915195601577
0, 1.0, 26, regularization, -0.0122109365715, 0.000810103627505, 15.0733019295, 0.00609361789951, 0.00242125787816, 2.51671577591
0, 1.0, 27, regularization, -0.0118287614519, 0.000968460484449, 12.2139846094, 0.00584595559345, 0.0022727597992, 2.57218364893
0, 1.0, 28, regularization, -0.0116415852123, 0.00155767636803, 7.473686737, 0.0061418336346, 0.00284313030581, 2.16023642042
0, 1.0, 29, regularization, -0.0123472908109, 0.00070758154539, 17.4499898864, 0.00623976345266, 0.00266929269957, 2.33760930514
0, 1.0, 30, regularization, -0.0120262504966, 0.0009711356451, 12.3836979492, 0.00608582513838, 0.00259507484837, 2.34514435767
0, 0.5, 26, no_regularization, -0.00622713035669, 0.000531591503331, 11.7141269521, 0.0029779424414, 0.00424890979983, 0.700872125249
0, 0.5, 27, no_regularization, -0.00597469439573, 0.00064668259439, 9.23899057677, 0.00282391616631, 0.004294233394, 0.657606587071
0, 0.5, 28, no_regularization, -0.00609393110676, 0.00104062589688, 5.85602484527, 0.00324366252331, 0.00638875466976, 0.507714365471
0, 0.5, 29, no_regularization, -0.00623628993813, 0.000583310388739, 10.6912032745, 0.00297381498301, 0.00470011539599, 0.632711057593
0, 0.5, 30, no_regularization, -0.00637889232163, 0.000711623453219, 8.96385903637, 0.0029851625454, 0.0052745501071, 0.56595586065
0, 0.5, 26, regularization, -0.00622347593088, 0.000743937073632, 8.36559455291, 0.00291520781731, 0.00207492346109, 1.40497125411
0, 0.5, 27, regularization, -0.00597877546772, 0.000934969214337, 6.39462281329, 0.00285532368045, 0.00194284575009, 1.46966051233
0, 0.5, 28, regularization, -0.00609342416069, 0.00105296920184, 5.78689685324, 0.00320471233347, 0.00255516988623, 1.25420714714
0, 0.5, 29, regularization, -0.00625501845499, 0.000653506647832, 9.57146874596, 0.00298209343574, 0.00198559418551, 1.50186450862
0, 0.5, 30, regularization, -0.00637648948673, 0.000835438722378, 7.63250411542, 0.00313728984854, 0.00194836974797, 1.61021276983
0, 5.0, 16, no_regularization, -0.0566162962288, 0.0255348962916, 2.21721269522, 0.0336882650517, 0.0314505185594, 1.07115133851
0, 5.0, 17, no_regularization, -0.056791753449, 0.00291500229638, 19.4825758867, 0.0335390477257, 0.0193462685244, 1.73361843311
0, 5.0, 18, no_regularization, -0.0566496437718, 0.00246665067163, 22.9662207233, 0.0343049083164, 0.0187749959368, 1.82715929377
0, 5.0, 19, no_regularization, -0.0557744488517, 0.00269228093741, 20.7164297294, 0.0344312426675, 0.0222444909569, 1.54785482546
0, 5.0, 20, no_regularization, -0.0565188096293, 0.0218244828234, 2.58969754687, 0.0337362940771, 0.0270337960106, 1.24793033372
0, 5.0, 16, regularization, -0.0559682796226, 0.00311223618667, 17.9833008376, 0.0293737519981, 0.00682340414913, 4.30485302586
0, 5.0, 17, regularization, -0.056740504893, 0.00275202658868, 20.6177168224, 0.0295531717997, 0.00597794932936, 4.94369727333
0, 5.0, 18, regularization, -0.0566105736809, 0.00241860825603, 23.4062600009, 0.0303953172837, 0.00535971545809, 5.67106920534
0, 5.0, 19, regularization, -0.0557603615756, 0.00254564022381, 21.9042585256, 0.0304611159612, 0.0059287288906, 5.13788309827
0, 5.0, 20, regularization, -0.0564921093754, 0.00343297973108, 16.4557072283, 0.0299344983839, 0.00924352384175, 3.23842929345
0, 5.0, 26, no_regularization, -0.0562747140452, 0.0216514749836, 2.59911687715, 0.0345180702327, 0.0300987216716, 1.14682844705
0, 5.0, 27, no_regularization, -0.056274279464, 0.0307517261249, 1.82995514579, 0.0318849304529, 0.0632494587296, 0.504113886401
0, 5.0, 28, no_regularization, -0.0550058049972, 0.166432874994, 0.330498436677, 0.0334176772182, 0.205117891495, 0.162919367855
0, 5.0, 29, no_regularization, -0.0580982632388, 0.0546788344155, 1.06253660781, 0.0353087337167, 0.0424106402017, 0.83254422826
0, 5.0, 30, no_regularization, -0.0560426619724, 0.0315809115975, 1.77457391625, 0.0343489432556, 0.053679400595, 0.639890588846
0, 5.0, 26, regularization, -0.0562892652627, 0.0028846165036, 19.5136043881, 0.0303386556094, 0.00655082606408, 4.63127173774
0, 5.0, 27, regularization, -0.0563014858185, 0.00341756246099, 16.4741643967, 0.0308055673405, 0.00949675651761, 3.24379879419
0, 5.0, 28, regularization, -0.0559397969484, 0.00747783151084, 7.48075118667, 0.03146050413, 0.0130776904327, 2.4056620924
0, 5.0, 29, regularization, -0.0577842917577, 0.0107496314243, 5.37546725807, 0.031094179863, 0.0170203909378, 1.82687812382
0, 5.0, 30, regularization, -0.0560691779141, 0.00305282789665, 18.3663081616, 0.030639781205, 0.00705300504262, 4.34421654597
0, 7.0, 26, no_regularization, -0.0546796439484, 0.214486309981, 0.254933025578, 0.0457831920391, 0.242741057302, 0.188609181109
0, 7.0, 27, no_regularization, -0.00823393579262, 0.356630126453, 0.0230881666518, 0.0607709397639, 0.553651731241, 0.109763839495
0, 7.0, 28, no_regularization, -0.00492219973051, 0.397027975056, 0.0123976143742, -0.128345756135, 0.640751733838, 0.200304968926
0, 7.0, 29, no_regularization, -0.038757730635, 0.344713853479, 0.112434502541, 0.0204010645066, 0.342997454648, 0.0594787635597
0, 7.0, 30, no_regularization, -0.0120264098875, 0.609921317393, 0.0197179694242, 0.053738015916, 0.763120788021, 0.0704187551427
0, 7.0, 26, regularization, -0.0488158068845, 0.163109300007, 0.299282793087, 0.0420671297514, 0.244094082696, 0.172339817855
0, 7.0, 27, regularization, -0.00828412804341, 0.26198674167, 0.031620409455, 0.0626169010515, 0.507973870221, 0.123267956724
0, 7.0, 28, regularization, -0.0056732717307, 0.263895597761, 0.021498167377, -0.123031101412, 0.598898215462, 0.205429066635
0, 7.0, 29, regularization, -0.0414994926699, 0.244913542995, 0.169445479259, 0.0211516626895, 0.364007633862, 0.0581077447883
0, 7.0, 30, regularization, -0.0138590411212, 0.537702886808, 0.0257745335969, 0.0596387257021, 0.715956978468, 0.0832993147573
0, 5.0, 6, no_regularization, -0.0556881809394, 0.00205077609576, 27.1546860013, 0.0330988114593, 0.0181486701586, 1.82375960167
0, 5.0, 7, no_regularization, -0.0552627051411, 0.00246823315089, 22.3895806282, 0.0335104254673, 0.0194790289392, 1.72033347103
0, 5.0, 8, no_regularization, -0.0557281410262, 0.019778628835, 2.81759375188, 0.0330468893792, 0.0236735405102, 1.39594199545
0, 5.0, 9, no_regularization, -0.0565053117066, 0.00214738844068, 26.3135027814, 0.0342937631119, 0.0187533799807, 1.82867105275
0, 5.0, 10, no_regularization, -0.0564282055696, 0.0591066060047, 0.954685260818, 0.0343540653996, 0.0769569279765, 0.446406402943
0, 5.0, 6, regularization, -0.055703018743, 0.00234601722093, 23.7436529647, 0.0290923239243, 0.00537228967533, 5.41525600489
0, 5.0, 7, regularization, -0.0552269804231, 0.00243967610327, 22.6370133105, 0.0296162784246, 0.0057831874492, 5.12109951213
0, 5.0, 8, regularization, -0.0557319608059, 0.00310004622177, 17.9777838197, 0.0297808937803, 0.00688848262523, 4.32328792865
0, 5.0, 9, regularization, -0.0565001370026, 0.00228271678368, 24.7512689294, 0.0302468917638, 0.00692968568163, 4.36482881813
0, 5.0, 10, regularization, -0.055840329879, 0.00370047214995, 15.0900554352, 0.0303390508594, 0.00814433199364, 3.72517364015
0, 1.0, 6, no_regularization, -0.0125259340922, 0.000716276984912, 17.4875562891, 0.00697454924447, 0.00629440697218, 1.10805502016
0, 1.0, 7, no_regularization, -0.0123058314607, 0.0010945453502, 11.2428703466, 0.00841212836398, 0.0111683777302, 0.753209514149
0, 1.0, 8, no_regularization, -0.0120946461764, 0.00108021590022, 11.1965081924, 0.00622170317301, 0.00667780324738, 0.931699084644
0, 1.0, 9, no_regularization, -0.0119637215598, 0.000707830544924, 16.9019571784, 0.00611387371166, 0.00574607720273, 1.06400827834
0, 1.0, 10, no_regularization, -0.0120820753945, 0.00118762548918, 10.1733042146, 0.00620950893897, 0.00796259329759, 0.77983499934
0, 1.0, 6, regularization, -0.0125183226431, 0.000563285262026, 22.2237709506, 0.00616619286577, 0.00221606349897, 2.78249827617
0, 1.0, 7, regularization, -0.0123132735902, 0.000875677574576, 14.0614239164, 0.00641549348776, 0.0025869835874, 2.4799127134
0, 1.0, 8, regularization, -0.0120821782233, 0.000948387307247, 12.7397089048, 0.00602109569933, 0.00267805151402, 2.24831212835
0, 1.0, 9, regularization, -0.0119800523021, 0.000672739631531, 17.8078587028, 0.00584681947532, 0.00209534552179, 2.79038440893
0, 1.0, 10, regularization, -0.0120953869354, 0.000993180638653, 12.1784360917, 0.00634319928978, 0.0025993954161, 2.44025947361
0, 5.0, 11, no_regularization, -0.0555856489935, 0.0467432715744, 1.18916898885, 0.0330615113253, 0.0605071744126, 0.546406465782
0, 5.0, 12, no_regularization, -0.0554107471035, 0.00204077343046, 27.1518367871, 0.0324410977588, 0.0164241590623, 1.97520601425
0, 5.0, 13, no_regularization, -0.0557799201959, 0.00209205671739, 26.6627189082, 0.0325775475444, 0.0175164277416, 1.85982827235
0, 5.0, 14, no_regularization, -0.0561716068317, 0.00267268497815, 21.0169201724, 0.0330188221123, 0.0182294914805, 1.81128596744
0, 5.0, 15, no_regularization, -0.056051001632, 0.00228826576656, 24.4949701434, 0.0337736796816, 0.018001076261, 1.8762033554
0, 5.0, 11, regularization, -0.05575733123, 0.00350685078048, 15.8995448396, 0.0299483011321, 0.00725686879347, 4.12689025866
0, 5.0, 12, regularization, -0.0554354172313, 0.00230841957334, 24.0144460182, 0.0290260871133, 0.00557042875143, 5.2107456012
0, 5.0, 13, regularization, -0.0557745292467, 0.00215659234051, 25.8623422698, 0.0290180415101, 0.00546948891278, 5.30543931486
0, 5.0, 14, regularization, -0.056158973303, 0.00262429853679, 21.3996130835, 0.0297414537275, 0.0058789097088, 5.05900842175
0, 5.0, 15, regularization, -0.0560510030191, 0.00240630087297, 23.2934308625, 0.0298551285181, 0.00612113353401, 4.87738559406
0, 5.0, 1, no_regularization, -0.055976084469, 0.00273273089871, 20.4835699319, 0.0328633535971, 0.0184462504799, 1.7815736392
0, 5.0, 2, no_regularization, -0.0555219435534, 0.0021137615011, 26.2668912857, 0.0317167590168, 0.0161637019233, 1.96222122675
0, 5.0, 3, no_regularization, -0.0557132571451, 0.00210302719657, 26.4919337401, 0.03258569914, 0.0162763640582, 2.00202569956
0, 5.0, 4, no_regularization, -0.0556750246671, 0.0025014894371, 22.2567498552, 0.0326921219257, 0.0184582025241, 1.77114331057
0, 5.0, 5, no_regularization, -0.0553991492513, 0.00217902776964, 25.4237922175, 0.0337234150892, 0.0195541693474, 1.72461506751
0, 5.0, 1, regularization, -0.0559569259326, 0.00263812897645, 21.2108378446, 0.0294031527468, 0.0060700357143, 4.84398348391
0, 5.0, 2, regularization, -0.0555495233884, 0.00232182041852, 23.9249870254, 0.0286361963394, 0.0055995555642, 5.11401235527
0, 5.0, 3, regularization, -0.0556982399677, 0.00232230105547, 23.9840738291, 0.0290796238534, 0.00565714476847, 5.14033581313
0, 5.0, 4, regularization, -0.0556977655287, 0.00238056684844, 23.3968500255, 0.0296449795352, 0.0057594341723, 5.14720346622
0, 5.0, 5, regularization, -0.0553697322875, 0.00228601896489, 24.2210292819, 0.0294287205893, 0.00556628549905, 5.28695852814
