hamming_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 3.0, 25, regularization, -0.0287582946257, 0.00571101303435, 5.03558553496, 0.0146032249802, 0.00572808061725, 2.54940982084
0, 5.0, 21, no_regularization, -0.0478403781615, 0.0505293409043, 0.946784131858, 0.0252429043466, 0.0614284425136, 0.41093186338
0, 5.0, 22, no_regularization, -0.0478640213289, 0.042927564834, 1.11499502741, 0.0217361381767, 0.0616751831856, 0.352429243886
0, 5.0, 23, no_regularization, -0.0479120691276, 0.059829596839, 0.800808824713, 0.0250206912226, 0.0535793431513, 0.466983911168
0, 5.0, 24, no_regularization, -0.0478911693583, 0.0496346081639, 0.964874532708, 0.0238080016807, 0.060075604257, 0.396300661062
0, 5.0, 25, no_regularization, -0.0479012988287, 0.0390576227616, 1.22642637831, 0.0240089308012, 0.0607818499361, 0.395001646485
0, 5.0, 21, regularization, -0.0478557495545, 0.0119143365302, 4.01665249534, 0.0235103002254, 0.0065838849679, 3.57088563059
0, 5.0, 22, regularization, -0.0478631559539, 0.00990614872486, 4.8316613533, 0.023764052023, 0.00625491994574, 3.79925758109
0, 5.0, 23, regularization, -0.047896852796, 0.0103013837943, 4.6495552202, 0.023659309292, 0.0056218725886, 4.20843925563
0, 5.0, 24, regularization, -0.0478799473326, 0.00977768583535, 4.89685884154, 0.0235550583421, 0.00585443307876, 4.02345675921
0, 5.0, 25, regularization, -0.0478975943367, 0.0111631000149, 4.29070726524, 0.0235138510371, 0.00604462616611, 3.89004222775
0, 9.0, 1, no_regularization, 0.00580077485348, 0.31484468262, 0.0184242427257, -0.275814194682, 0.560619581895, 0.491981021693
0, 9.0, 2, no_regularization, -0.026892252708, 0.30320147147, 0.0886943344226, 0.0262824606753, 0.284191509826, 0.0924815125243
0, 9.0, 3, no_regularization, -0.0884868294703, 0.246770868461, 0.358578911774, 0.038804587996, 0.260653877918, 0.148874009878
0, 9.0, 4, no_regularization, 0.00323282959441, 0.427633953277, 0.00755980569278, 0.0349185642766, 0.526767717632, 0.0662883527365
0, 9.0, 5, no_regularization, -0.0440245866915, 0.321346268526, 0.137000460262, 0.0265450258788, 0.276998846315, 0.0958308174635
0, 9.0, 1, regularization, 0.00356326703101, 0.248588416612, 0.0143340026843, -0.280759410759, 0.54435905472, 0.515761441506
0, 9.0, 2, regularization, -0.0320645100754, 0.189226295048, 0.169450604459, 0.0261584808979, 0.212262203942, 0.123236640401
0, 9.0, 3, regularization, -0.0801106998308, 0.128353736473, 0.624139990248, 0.0406515412194, 0.146550943447, 0.277388464811
0, 9.0, 4, regularization, 0.00308352064761, 0.385563246429, 0.00799744445604, 0.0391503097337, 0.503831049316, 0.0777052342981
0, 9.0, 5, regularization, -0.0463110256258, 0.234282850955, 0.197671427666, 0.0289989042726, 0.219871636872, 0.131890155025
0, 3.0, 1, no_regularization, -0.0287380063337, 0.02855674859, 1.00634728226, 0.0151694840951, 0.0281928031291, 0.538062285814
0, 3.0, 2, no_regularization, -0.0287343521605, 0.00613963041547, 4.6801436269, 0.0145566090762, 0.017164378701, 0.848070840767
0, 3.0, 3, no_regularization, -0.02873134179, 0.00906685140314, 3.16883342547, 0.0148487251026, 0.0170360064999, 0.871608325733
0, 3.0, 4, no_regularization, -0.0287292559308, 0.00603109210355, 4.76352465484, 0.0149976486959, 0.0176518781966, 0.849634726053
0, 3.0, 5, no_regularization, -0.0287361972015, 0.00601992457198, 4.77351449472, 0.0147785118183, 0.0181889084361, 0.81250130376
0, 3.0, 1, regularization, -0.0287245589985, 0.00570610497519, 5.03400465351, 0.0147629146579, 0.00581646368797, 2.53812547449
0, 3.0, 2, regularization, -0.028734731248, 0.00581870926988, 4.9383342448, 0.0144741392111, 0.0053880413372, 2.68634524223
0, 3.0, 3, regularization, -0.0287295454292, 0.00575732347128, 4.99008707302, 0.0146962395661, 0.00567202369493, 2.59100461433
0, 3.0, 4, regularization, -0.0287363017626, 0.0057320272307, 5.01328772632, 0.014587735722, 0.00561093066032, 2.59987809601
0, 3.0, 5, regularization, -0.0287287979709, 0.0057539919683, 4.99284638024, 0.0145801657031, 0.00565062642874, 2.58027422038
0, 3.0, 16, no_regularization, -0.0287196492674, 0.00882200083255, 3.25545755578, 0.0145310176744, 0.0104504674386, 1.39046581024
0, 3.0, 17, no_regularization, -0.0287482497141, 0.00599135229931, 4.79829064924, 0.0148607616876, 0.0165692959648, 0.896885523628
0, 3.0, 18, no_regularization, -0.0287487788096, 0.0102149870406, 2.81437251906, 0.0153760771044, 0.018354891684, 0.83771004314
0, 3.0, 19, no_regularization, -0.0287464646885, 0.0090645927272, 3.17129137002, 0.0152610527461, 0.0112923155332, 1.35145468626
0, 3.0, 20, no_regularization, -0.0287398496484, 0.00613260278468, 4.68640325445, 0.0151745333015, 0.0110242026568, 1.37647445117
0, 3.0, 16, regularization, -0.0287215028561, 0.00581577257727, 4.93855330045, 0.0139266863619, 0.00535164591817, 2.60231834745
0, 3.0, 17, regularization, -0.0287424985365, 0.00573634788962, 5.01059194622, 0.0145542641571, 0.00548306011812, 2.65440535824
0, 3.0, 18, regularization, -0.0287473229249, 0.00574535118174, 5.00357976658, 0.01470012148, 0.00566849046432, 2.59330443837
0, 3.0, 19, regularization, -0.0287472965282, 0.00576220668133, 4.9889388073, 0.0146096441848, 0.00582581281795, 2.50774349285
0, 3.0, 20, regularization, -0.0287478439567, 0.00586917996528, 4.89810231186, 0.0145032233634, 0.00558185260814, 2.59828132013
0, 7.0, 1, no_regularization, -0.0275937685706, 0.267176658254, 0.103279114092, 0.0301748810133, 0.27431881718, 0.109999311471
0, 7.0, 2, no_regularization, -0.0497212930576, 0.217989982012, 0.228089807608, 0.0209215657113, 0.217347449075, 0.0962586209328
0, 7.0, 3, no_regularization, -0.0671160913283, 0.0934864327595, 0.717923332265, 0.0327540991227, 0.0962926272705, 0.340151681922
0, 7.0, 4, no_regularization, -0.0739697781008, 0.144931338359, 0.510378079292, 0.026504118709, 0.147161134071, 0.180102707663
0, 7.0, 5, no_regularization, -0.0539881214536, 0.185818520631, 0.290542198217, 0.0241488827089, 0.172049993509, 0.140359683929
0, 7.0, 1, regularization, -0.0271735953294, 0.157544826357, 0.172481673679, 0.032849782205, 0.171797204993, 0.191212553233
0, 7.0, 2, regularization, -0.0483723321522, 0.122116557315, 0.396116081357, 0.026627965876, 0.121939515703, 0.218370277448
0, 7.0, 3, regularization, -0.0670949353854, 0.0213169465654, 3.14749277901, 0.0319316580562, 0.00961679213427, 3.32040639023
0, 7.0, 4, regularization, -0.0711267295769, 0.0607002361969, 1.17177022749, 0.0314294577126, 0.0517632627963, 0.607176905295
0, 7.0, 5, regularization, -0.0543245480244, 0.077734201437, 0.698850017369, 0.0286362522862, 0.0517760794129, 0.553078808031
0, 7.0, 26, no_regularization, -0.0434824244349, 0.260434198596, 0.166961269562, 0.0184347023076, 0.222555280953, 0.0828320147187
0, 7.0, 27, no_regularization, -0.0670690304094, 0.101071643856, 0.663579099448, 0.0280043737724, 0.102581837321, 0.272995439581
0, 7.0, 28, no_regularization, -0.0317840128245, 0.268943947721, 0.118180807168, 0.0188524960813, 0.274396519647, 0.068705303207
0, 7.0, 29, no_regularization, -0.051746032968, 0.277718175423, 0.186325698306, 0.026031814416, 0.247879438624, 0.105018046517
0, 7.0, 30, no_regularization, -0.0670546225813, 0.100165880559, 0.669435762031, 0.0275743721596, 0.107514755602, 0.256470584016
0, 7.0, 26, regularization, -0.0488987253657, 0.167856544361, 0.291312594047, 0.0172204592731, 0.138397085662, 0.124427903888
0, 7.0, 27, regularization, -0.0670135117003, 0.0221110879591, 3.03076500913, 0.0320520681115, 0.00806638584227, 3.97353520378
0, 7.0, 28, regularization, -0.0345252499541, 0.173074137732, 0.199482432249, 0.0206942823357, 0.18092307466, 0.114381664001
0, 7.0, 29, regularization, -0.0472414241369, 0.163472717411, 0.288986595961, 0.0244757304109, 0.102157381455, 0.239588466955
0, 7.0, 30, regularization, -0.0670612047092, 0.0217498182032, 3.08329955142, 0.0316150066486, 0.0074839315011, 4.22438482286
0, 11.0, 6, no_regularization, 0.0109076401873, 0.637433192487, 0.0171118170749, -0.0581732422244, 0.640032453611, 0.090891082001
0, 11.0, 7, no_regularization, 0.00404399875988, 0.332380924662, 0.0121667594613, 0.00201237060481, 0.359964590656, 0.00559046822118
0, 11.0, 8, no_regularization, -0.0262338145241, 0.503427252316, 0.0521104378108, -0.0573266728963, 0.753481928626, 0.0760823461299
0, 11.0, 9, no_regularization, 0.0122220046071, 0.600450982398, 0.0203547083199, -0.114168217892, 0.803876292521, 0.142022123248
0, 11.0, 10, no_regularization, 0.0289758542803, 0.565646841538, 0.0512260515793, -0.0588634045432, 0.709770203922, 0.0829330453969
0, 11.0, 6, regularization, 0.0114908793789, 0.565254823339, 0.020328671078, -0.0565493278046, 0.582795851113, 0.0970311090867
0, 11.0, 7, regularization, 0.00612002807273, 0.242254027245, 0.0252628537999, -0.00346589945467, 0.328393740887, 0.0105540971801
0, 11.0, 8, regularization, -0.0323018342483, 0.394267919175, 0.0819286395807, -0.058574332665, 0.690612765392, 0.084815015882
0, 11.0, 9, regularization, 0.0137821179791, 0.500280630836, 0.0275487738873, -0.104915303677, 0.765098034273, 0.137126615123
0, 11.0, 10, regularization, 0.0284772287691, 0.489996809405, 0.0581171718315, -0.0600167523137, 0.682887339299, 0.087886755047
0, 3.0, 6, no_regularization, -0.0287209819805, 0.0138451750117, 2.07443979266, 0.0147684297867, 0.0213933181865, 0.690329085838
0, 3.0, 7, no_regularization, -0.0287308137426, 0.00887857911252, 3.23596978508, 0.0154447904569, 0.0119520489368, 1.29222951969
0, 3.0, 8, no_regularization, -0.0287188486154, 0.0108492438261, 2.64708297423, 0.0146755437957, 0.017178012347, 0.854321413867
0, 3.0, 9, no_regularization, -0.028738658724, 0.0200082148777, 1.4363429671, 0.014834305564, 0.0207571354498, 0.714660536849
0, 3.0, 10, no_regularization, -0.0287265034999, 0.0216278851875, 1.32821601608, 0.0153687477119, 0.0174480951406, 0.880826679824
0, 3.0, 6, regularization, -0.028716930188, 0.00566651948344, 5.0678251918, 0.0144307606322, 0.00547086079456, 2.63774955608
0, 3.0, 7, regularization, -0.0287224204599, 0.00576426051675, 4.98284565322, 0.0146316076725, 0.0060073308043, 2.43562542985
0, 3.0, 8, regularization, -0.0287234760329, 0.00574576435564, 4.99906961981, 0.0144007180178, 0.00566135528997, 2.54368738229
0, 3.0, 9, regularization, -0.0287435684268, 0.00591951851477, 4.85572743038, 0.0142258648916, 0.00528845287683, 2.68998613072
0, 3.0, 10, regularization, -0.0287275014827, 0.00585902814534, 4.90311716723, 0.0147472946363, 0.00592102033274, 2.49066779162
0, 0.5, 1, no_regularization, -0.00479753445642, 0.00153909814333, 3.11710755887, 0.0022545070793, 0.00555712245461, 0.405696850792
0, 0.5, 2, no_regularization, -0.00478797290421, 0.00144545221831, 3.31243941762, 0.00229638029758, 0.00595235896229, 0.385793315243
0, 0.5, 3, no_regularization, -0.00478910308334, 0.00151863467289, 3.15355836979, 0.00207814470416, 0.00532674755699, 0.390133882248
0, 0.5, 4, no_regularization, -0.00477622974303, 0.00147359962576, 3.24119907438, 0.00202456138505, 0.00577652675577, 0.350480742262
0, 0.5, 5, no_regularization, -0.00479614446628, 0.00149290026835, 3.21263554436, 0.00187313525997, 0.00525438355002, 0.356490012984
0, 0.5, 1, regularization, -0.00479884672096, 0.00152349706238, 3.14988905425, 0.0017847123004, 0.00186143824146, 0.958781366283
0, 0.5, 2, regularization, -0.00478996964583, 0.00148335548472, 3.22914479717, 0.00181216708876, 0.00184300764481, 0.98326618116
0, 0.5, 3, regularization, -0.00478628998287, 0.00151954964238, 3.14980823883, 0.00163532115505, 0.00154072678227, 1.0613959424
0, 0.5, 4, regularization, -0.0047750845896, 0.00152891980455, 3.12317531331, 0.0015962926401, 0.00179128331194, 0.891144705841
0, 0.5, 5, regularization, -0.00480248759925, 0.00151368445623, 3.17271382386, 0.00145986589605, 0.0014643591186, 0.996931611595
0, 5.0, 11, no_regularization, -0.0478904533936, 0.0564439004368, 0.848461091862, 0.0222033520116, 0.0579906431207, 0.382878182009
0, 5.0, 12, no_regularization, -0.0478668987827, 0.0507017721918, 0.944087291498, 0.0228678653974, 0.058916035173, 0.388143318373
0, 5.0, 13, no_regularization, -0.0480748107516, 0.0532063760167, 0.903553565395, 0.0224517142358, 0.0569289914974, 0.394381028809
0, 5.0, 14, no_regularization, -0.0478523960473, 0.0641638574301, 0.745784277378, 0.0236756935333, 0.043766094172, 0.540959708221
0, 5.0, 15, no_regularization, -0.0478867388414, 0.0568374455966, 0.842520953199, 0.0234732995673, 0.0676571673398, 0.34694475826
0, 5.0, 11, regularization, -0.04789702338, 0.0114239091958, 4.19269993828, 0.0234791156326, 0.00560511395258, 4.18887391607
0, 5.0, 12, regularization, -0.0478689226911, 0.00989269413906, 4.83881559646, 0.0233583341471, 0.00595519789994, 3.92234389849
0, 5.0, 13, regularization, -0.0479024653115, 0.0106154694917, 4.51251499983, 0.0232548807297, 0.00563372032873, 4.12780176736
0, 5.0, 14, regularization, -0.0478572224076, 0.0197716614599, 2.4204957436, 0.0233184396983, 0.00463733353577, 5.02841547162
0, 5.0, 15, regularization, -0.0478874617176, 0.0108985098297, 4.39394582068, 0.0233716170285, 0.00612818949917, 3.81378823741
0, 11.0, 26, no_regularization, -0.00152871672725, 0.3269017983, 0.0046763790692, 0.00303877836819, 0.358418546971, 0.00847829553986
0, 11.0, 27, no_regularization, -0.0140598718153, 0.518013347243, 0.0271419103198, -0.147207077312, 0.734533337665, 0.200408980456
0, 11.0, 28, no_regularization, 0.00488623856495, 0.359730272228, 0.0135830619277, -0.242963619738, 0.586564800704, 0.414214455839
0, 11.0, 29, no_regularization, 0.009373151673, 0.533493738152, 0.0175693752385, -0.0110343178304, 0.762928833274, 0.014463102388
0, 11.0, 30, no_regularization, -0.0140281173305, 0.602770330495, 0.0232727402475, -0.0754999255335, 0.811821730567, 0.0930006215537
0, 11.0, 26, regularization, -0.00472430726821, 0.26102496388, 0.0180990630091, 0.00872879380258, 0.282886165755, 0.0308562059911
0, 11.0, 27, regularization, -0.0152435534679, 0.443206364554, 0.0343938054302, -0.145259634953, 0.685478408636, 0.211909861964
0, 11.0, 28, regularization, 0.00559910968688, 0.256775279258, 0.0218054857269, -0.243598922806, 0.570883589348, 0.426705071491
0, 11.0, 29, regularization, 0.00609734314265, 0.47429255384, 0.0128556585872, -0.0121187939368, 0.734776223814, 0.0164931764856
0, 11.0, 30, regularization, -0.0193970711911, 0.530096028174, 0.0365916176697, -0.0685300009438, 0.789357383412, 0.0868174573189
0, 0.5, 16, no_regularization, -0.00478030306928, 0.00152799815678, 3.12847436894, 0.00186348035196, 0.00545566088034, 0.341568215626
0, 0.5, 17, no_regularization, -0.00479958172448, 0.00143961654038, 3.33393066129, 0.00193245149784, 0.00574904890905, 0.336134120341
0, 0.5, 18, no_regularization, -0.00462649487186, 0.00511040625047, 0.905308628142, 0.00200425465374, 0.00521202948448, 0.384543997633
0, 0.5, 19, no_regularization, -0.00477966966412, 0.00147651308689, 3.23713328826, 0.0020460920492, 0.00607372049958, 0.336876227567
0, 0.5, 20, no_regularization, -0.00478723471644, 0.00154865461653, 3.09122167418, 0.00209413013986, 0.00525209000394, 0.398723201295
0, 0.5, 16, regularization, -0.0047827246412, 0.00150660629846, 3.17450195588, 0.00148029791636, 0.00163122746405, 0.907474861101
0, 0.5, 17, regularization, -0.00479174848021, 0.0014760199122, 3.24639826373, 0.00161271869974, 0.00160919529988, 1.00218954148
0, 0.5, 18, regularization, -0.00479441603738, 0.00144724074645, 3.31279785283, 0.00174296488106, 0.00171298272509, 1.01750289453
0, 0.5, 19, regularization, -0.00477392917778, 0.00148715030748, 3.21011881165, 0.00180847519136, 0.00214626100955, 0.842616617138
0, 0.5, 20, regularization, -0.00478530898132, 0.00157263865137, 3.04285347251, 0.00156134121526, 0.00158332476594, 0.986115577072
0, 5.0, 26, no_regularization, -0.0478839637001, 0.0436462157836, 1.09709313489, 0.0236242633628, 0.0624314214874, 0.378403419304
0, 5.0, 27, no_regularization, -0.047899627562, 0.0494440090755, 0.968765042675, 0.0236149894607, 0.0442152796995, 0.534091147252
0, 5.0, 28, no_regularization, -0.0479067266071, 0.0561948666881, 0.852510726167, 0.0240606937592, 0.046113450233, 0.521771709504
0, 5.0, 29, no_regularization, -0.0479176321752, 0.0443801273289, 1.07970920904, 0.0235049669021, 0.0666734140366, 0.352538822884
0, 5.0, 30, no_regularization, -0.0478799406933, 0.0356685738757, 1.34235646371, 0.0228668458678, 0.0508692474556, 0.449522000257
0, 5.0, 26, regularization, -0.0478921502446, 0.01080949488, 4.43056320173, 0.0233303501603, 0.0064426867273, 3.62121443239
0, 5.0, 27, regularization, -0.0479008703671, 0.00919324686168, 5.21044099956, 0.0234442873503, 0.00501685947659, 4.67310026515
0, 5.0, 28, regularization, -0.047909339771, 0.00932056194169, 5.14017717717, 0.0238814604048, 0.00645093635359, 3.70201457523
0, 5.0, 29, regularization, -0.0479059393012, 0.0114279968542, 4.19198044175, 0.0233617829874, 0.00519857434796, 4.49388263469
0, 5.0, 30, regularization, -0.0478793846551, 0.00944499760264, 5.0692849982, 0.0234704845425, 0.00480413462092, 4.88547603146
0, 1.0, 6, no_regularization, -0.00958375460471, 0.00236104458012, 4.05911632732, 0.00483831447716, 0.00663428103658, 0.72928994875
0, 1.0, 7, no_regularization, -0.0095754150683, 0.00236605265636, 4.04699998648, 0.00493693265186, 0.00716329955914, 0.689198128753
0, 1.0, 8, no_regularization, -0.00957880159839, 0.00249520433208, 3.83888464573, 0.00469357208238, 0.00701929358923, 0.668667298598
0, 1.0, 9, no_regularization, -0.00958731018548, 0.00247273526887, 3.87720849303, 0.00483243180719, 0.00713454430434, 0.677328726412
0, 1.0, 10, no_regularization, -0.00956674426926, 0.00239933676721, 3.98724530878, 0.00490094494267, 0.00710280381741, 0.690001451351
0, 1.0, 6, regularization, -0.00958893469904, 0.00230621607104, 4.15786483298, 0.00493782444149, 0.00363542869831, 1.35825093854
0, 1.0, 7, regularization, -0.00958445702339, 0.00231856614042, 4.13378633299, 0.00485757591334, 0.0038477032631, 1.26246115701
0, 1.0, 8, regularization, -0.00957393396597, 0.0024060470007, 3.97911344342, 0.00468717032542, 0.00378904445079, 1.23703228777
0, 1.0, 9, regularization, -0.0095957150151, 0.00239480690034, 4.00688465268, 0.00484897223282, 0.00384877692836, 1.25987354505
0, 1.0, 10, regularization, -0.00957795697412, 0.00234487825858, 4.08462867489, 0.00496731428284, 0.00405511249278, 1.22495104431
